Borough,Grade,Year,Category_Econ,Number Tested_Econ,Mean Scale Score_Econ,Category_Ethnicity,Number Tested_Ethnicity,Mean Scale Score_Ethnicity,Category,Number Tested,Mean Scale Score
MANHATTAN,6,2023,Not Econ Disadv,2247,465,White,1341,466,SWD,1305,435.0
MANHATTAN,7,2023,Econ Disadv,3659,447,Asian,825,468,Not SWD,4605,460.0
MANHATTAN,7,2023,Econ Disadv,3659,447,Asian,825,468,SWD,1407,439.0
MANHATTAN,7,2023,Econ Disadv,3659,447,Black,964,442,Not SWD,4605,460.0
MANHATTAN,7,2023,Econ Disadv,3659,447,Black,964,442,SWD,1407,439.0
MANHATTAN,7,2023,Econ Disadv,3659,447,Hispanic,2585,446,Not SWD,4605,460.0
MANHATTAN,7,2023,Econ Disadv,3659,447,Hispanic,2585,446,SWD,1407,439.0
MANHATTAN,7,2023,Econ Disadv,3659,447,Multi-Racial,234,472,Not SWD,4605,460.0
MANHATTAN,7,2023,Econ Disadv,3659,447,Multi-Racial,234,472,SWD,1407,439.0
MANHATTAN,7,2023,Econ Disadv,3659,447,Native American,37,458,Not SWD,4605,460.0
MANHATTAN,7,2023,Econ Disadv,3659,447,Native American,37,458,SWD,1407,439.0
MANHATTAN,7,2023,Econ Disadv,3659,447,White,1366,471,Not SWD,4605,460.0
MANHATTAN,7,2023,Econ Disadv,3659,447,White,1366,471,SWD,1407,439.0
MANHATTAN,7,2023,Not Econ Disadv,2353,469,Asian,825,468,Not SWD,4605,460.0
MANHATTAN,7,2023,Not Econ Disadv,2353,469,Asian,825,468,SWD,1407,439.0
MANHATTAN,7,2023,Not Econ Disadv,2353,469,Black,964,442,Not SWD,4605,460.0
MANHATTAN,7,2023,Not Econ Disadv,2353,469,Black,964,442,SWD,1407,439.0
MANHATTAN,7,2023,Not Econ Disadv,2353,469,Hispanic,2585,446,Not SWD,4605,460.0
MANHATTAN,7,2023,Not Econ Disadv,2353,469,Hispanic,2585,446,SWD,1407,439.0
MANHATTAN,7,2023,Not Econ Disadv,2353,469,Multi-Racial,234,472,Not SWD,4605,460.0
MANHATTAN,7,2023,Not Econ Disadv,2353,469,Multi-Racial,234,472,SWD,1407,439.0
MANHATTAN,7,2023,Not Econ Disadv,2353,469,Native American,37,458,Not SWD,4605,460.0
MANHATTAN,7,2023,Not Econ Disadv,2353,469,Native American,37,458,SWD,1407,439.0
MANHATTAN,7,2023,Not Econ Disadv,2353,469,White,1366,471,Not SWD,4605,460.0
MANHATTAN,7,2023,Not Econ Disadv,2353,469,White,1366,471,SWD,1407,439.0
MANHATTAN,8,2023,Econ Disadv,3760,451,Asian,875,470,Not SWD,4528,462.0
MANHATTAN,8,2023,Econ Disadv,3760,451,Asian,875,470,SWD,1401,441.0
MANHATTAN,8,2023,Econ Disadv,3760,451,Black,999,446,Not SWD,4528,462.0
MANHATTAN,8,2023,Econ Disadv,3760,451,Black,999,446,SWD,1401,441.0
MANHATTAN,8,2023,Econ Disadv,3760,451,Hispanic,2535,450,Not SWD,4528,462.0
MANHATTAN,8,2023,Econ Disadv,3760,451,Hispanic,2535,450,SWD,1401,441.0
MANHATTAN,8,2023,Econ Disadv,3760,451,Multi-Racial,199,471,Not SWD,4528,462.0
MANHATTAN,8,2023,Econ Disadv,3760,451,Multi-Racial,199,471,SWD,1401,441.0
MANHATTAN,8,2023,Econ Disadv,3760,451,Native American,34,456,Not SWD,4528,462.0
MANHATTAN,8,2023,Econ Disadv,3760,451,Native American,34,456,SWD,1401,441.0
MANHATTAN,8,2023,Econ Disadv,3760,451,White,1284,470,Not SWD,4528,462.0
MANHATTAN,8,2023,Econ Disadv,3760,451,White,1284,470,SWD,1401,441.0
MANHATTAN,8,2023,Not Econ Disadv,2169,469,Asian,875,470,Not SWD,4528,462.0
MANHATTAN,8,2023,Not Econ Disadv,2169,469,Asian,875,470,SWD,1401,441.0
MANHATTAN,8,2023,Not Econ Disadv,2169,469,Black,999,446,Not SWD,4528,462.0
MANHATTAN,8,2023,Not Econ Disadv,2169,469,Black,999,446,SWD,1401,441.0
MANHATTAN,8,2023,Not Econ Disadv,2169,469,Hispanic,2535,450,Not SWD,4528,462.0
MANHATTAN,8,2023,Not Econ Disadv,2169,469,Hispanic,2535,450,SWD,1401,441.0
MANHATTAN,8,2023,Not Econ Disadv,2169,469,Multi-Racial,199,471,Not SWD,4528,462.0
MANHATTAN,8,2023,Not Econ Disadv,2169,469,Multi-Racial,199,471,SWD,1401,441.0
MANHATTAN,8,2023,Not Econ Disadv,2169,469,Native American,34,456,Not SWD,4528,462.0
MANHATTAN,8,2023,Not Econ Disadv,2169,469,Native American,34,456,SWD,1401,441.0
MANHATTAN,8,2023,Not Econ Disadv,2169,469,White,1284,470,Not SWD,4528,462.0
MANHATTAN,8,2023,Not Econ Disadv,2169,469,White,1284,470,SWD,1401,441.0
MANHATTAN,All Grades,2023,Econ Disadv,20142,446,Asian,5204,468,Not SWD,26590,460.0
MANHATTAN,All Grades,2023,Econ Disadv,20142,446,Asian,5204,468,SWD,7965,438.0
MANHATTAN,All Grades,2023,Econ Disadv,20142,446,Black,5010,442,Not SWD,26590,460.0
MANHATTAN,All Grades,2023,Econ Disadv,20142,446,Black,5010,442,SWD,7965,438.0
MANHATTAN,All Grades,2023,Econ Disadv,20142,446,Hispanic,14111,445,Not SWD,26590,460.0
MANHATTAN,All Grades,2023,Econ Disadv,20142,446,Hispanic,14111,445,SWD,7965,438.0
MANHATTAN,All Grades,2023,Econ Disadv,20142,446,Multi-Racial,1670,469,Not SWD,26590,460.0
MANHATTAN,All Grades,2023,Econ Disadv,20142,446,Multi-Racial,1670,469,SWD,7965,438.0
MANHATTAN,All Grades,2023,Econ Disadv,20142,446,Native American,174,450,Not SWD,26590,460.0
MANHATTAN,All Grades,2023,Econ Disadv,20142,446,Native American,174,450,SWD,7965,438.0
MANHATTAN,All Grades,2023,Econ Disadv,20142,446,White,8381,469,Not SWD,26590,460.0
MANHATTAN,All Grades,2023,Econ Disadv,20142,446,White,8381,469,SWD,7965,438.0
MANHATTAN,All Grades,2023,Not Econ Disadv,14413,468,Asian,5204,468,Not SWD,26590,460.0
MANHATTAN,All Grades,2023,Not Econ Disadv,14413,468,Asian,5204,468,SWD,7965,438.0
MANHATTAN,All Grades,2023,Not Econ Disadv,14413,468,Black,5010,442,Not SWD,26590,460.0
MANHATTAN,All Grades,2023,Not Econ Disadv,14413,468,Black,5010,442,SWD,7965,438.0
MANHATTAN,All Grades,2023,Not Econ Disadv,14413,468,Hispanic,14111,445,Not SWD,26590,460.0
MANHATTAN,All Grades,2023,Not Econ Disadv,14413,468,Hispanic,14111,445,SWD,7965,438.0
MANHATTAN,All Grades,2023,Not Econ Disadv,14413,468,Multi-Racial,1670,469,Not SWD,26590,460.0
MANHATTAN,All Grades,2023,Not Econ Disadv,14413,468,Multi-Racial,1670,469,SWD,7965,438.0
MANHATTAN,All Grades,2023,Not Econ Disadv,14413,468,Native American,174,450,Not SWD,26590,460.0
MANHATTAN,All Grades,2023,Not Econ Disadv,14413,468,Native American,174,450,SWD,7965,438.0
MANHATTAN,All Grades,2023,Not Econ Disadv,14413,468,White,8381,469,Not SWD,26590,460.0
MANHATTAN,All Grades,2023,Not Econ Disadv,14413,468,White,8381,469,SWD,7965,438.0
MANHATTAN,3,2022,Econ Disadv,2983,595,Asian,890,617,Not SWD,4494,609.0
MANHATTAN,3,2022,Econ Disadv,2983,595,Asian,890,617,SWD,1190,590.0
MANHATTAN,3,2022,Econ Disadv,2983,595,Black,718,593,Not SWD,4494,609.0
MANHATTAN,3,2022,Econ Disadv,2983,595,Black,718,593,SWD,1190,590.0
MANHATTAN,3,2022,Econ Disadv,2983,595,Hispanic,2198,595,Not SWD,4494,609.0
MANHATTAN,3,2022,Econ Disadv,2983,595,Hispanic,2198,595,SWD,1190,590.0
MANHATTAN,3,2022,Econ Disadv,2983,595,Multi-Racial,292,616,Not SWD,4494,609.0
MANHATTAN,3,2022,Econ Disadv,2983,595,Multi-Racial,292,616,SWD,1190,590.0
MANHATTAN,3,2022,Econ Disadv,2983,595,Native American,17,600,Not SWD,4494,609.0
MANHATTAN,3,2022,Econ Disadv,2983,595,Native American,17,600,SWD,1190,590.0
MANHATTAN,3,2022,Econ Disadv,2983,595,White,1569,615,Not SWD,4494,609.0
MANHATTAN,3,2022,Econ Disadv,2983,595,White,1569,615,SWD,1190,590.0
MANHATTAN,3,2022,Not Econ Disadv,2701,616,Asian,890,617,Not SWD,4494,609.0
MANHATTAN,3,2022,Not Econ Disadv,2701,616,Asian,890,617,SWD,1190,590.0
MANHATTAN,3,2022,Not Econ Disadv,2701,616,Black,718,593,Not SWD,4494,609.0
MANHATTAN,3,2022,Not Econ Disadv,2701,616,Black,718,593,SWD,1190,590.0
MANHATTAN,3,2022,Not Econ Disadv,2701,616,Hispanic,2198,595,Not SWD,4494,609.0
MANHATTAN,3,2022,Not Econ Disadv,2701,616,Hispanic,2198,595,SWD,1190,590.0
MANHATTAN,3,2022,Not Econ Disadv,2701,616,Multi-Racial,292,616,Not SWD,4494,609.0
MANHATTAN,3,2022,Not Econ Disadv,2701,616,Multi-Racial,292,616,SWD,1190,590.0
MANHATTAN,3,2022,Not Econ Disadv,2701,616,Native American,17,600,Not SWD,4494,609.0
MANHATTAN,3,2022,Not Econ Disadv,2701,616,Native American,17,600,SWD,1190,590.0
MANHATTAN,3,2022,Not Econ Disadv,2701,616,White,1569,615,Not SWD,4494,609.0
MANHATTAN,3,2022,Not Econ Disadv,2701,616,White,1569,615,SWD,1190,590.0
MANHATTAN,4,2022,Econ Disadv,3067,591,Asian,969,617,Not SWD,4390,608.0
MANHATTAN,4,2022,Econ Disadv,3067,591,Asian,969,617,SWD,1294,584.0
MANHATTAN,4,2022,Econ Disadv,3067,591,Black,754,587,Not SWD,4390,608.0
MANHATTAN,4,2022,Econ Disadv,3067,591,Black,754,587,SWD,1294,584.0
MANHATTAN,4,2022,Econ Disadv,3067,591,Hispanic,2142,590,Not SWD,4390,608.0
MANHATTAN,4,2022,Econ Disadv,3067,591,Hispanic,2142,590,SWD,1294,584.0
MANHATTAN,4,2022,Econ Disadv,3067,591,Multi-Racial,287,619,Not SWD,4390,608.0
MANHATTAN,4,2022,Econ Disadv,3067,591,Multi-Racial,287,619,SWD,1294,584.0
MANHATTAN,4,2022,Econ Disadv,3067,591,Native American,26,587,Not SWD,4390,608.0
MANHATTAN,4,2022,Econ Disadv,3067,591,Native American,26,587,SWD,1294,584.0
MANHATTAN,4,2022,Econ Disadv,3067,591,White,1506,616,Not SWD,4390,608.0
MANHATTAN,4,2022,Econ Disadv,3067,591,White,1506,616,SWD,1294,584.0
MANHATTAN,4,2022,Not Econ Disadv,2617,617,Asian,969,617,Not SWD,4390,608.0
MANHATTAN,4,2022,Not Econ Disadv,2617,617,Asian,969,617,SWD,1294,584.0
MANHATTAN,4,2022,Not Econ Disadv,2617,617,Black,754,587,Not SWD,4390,608.0
MANHATTAN,4,2022,Not Econ Disadv,2617,617,Black,754,587,SWD,1294,584.0
MANHATTAN,4,2022,Not Econ Disadv,2617,617,Hispanic,2142,590,Not SWD,4390,608.0
MANHATTAN,4,2022,Not Econ Disadv,2617,617,Hispanic,2142,590,SWD,1294,584.0
MANHATTAN,4,2022,Not Econ Disadv,2617,617,Multi-Racial,287,619,Not SWD,4390,608.0
MANHATTAN,4,2022,Not Econ Disadv,2617,617,Multi-Racial,287,619,SWD,1294,584.0
MANHATTAN,4,2022,Not Econ Disadv,2617,617,Native American,26,587,Not SWD,4390,608.0
MANHATTAN,4,2022,Not Econ Disadv,2617,617,Native American,26,587,SWD,1294,584.0
MANHATTAN,4,2022,Not Econ Disadv,2617,617,White,1506,616,Not SWD,4390,608.0
MANHATTAN,4,2022,Not Econ Disadv,2617,617,White,1506,616,SWD,1294,584.0
MANHATTAN,5,2022,Econ Disadv,3388,598,Asian,933,617,Not SWD,4633,611.0
MANHATTAN,5,2022,Econ Disadv,3388,598,Asian,933,617,SWD,1344,590.0
MANHATTAN,5,2022,Econ Disadv,3388,598,Black,913,594,Not SWD,4633,611.0
MANHATTAN,5,2022,Econ Disadv,3388,598,Black,913,594,SWD,1344,590.0
MANHATTAN,5,2022,Econ Disadv,3388,598,Hispanic,2331,598,Not SWD,4633,611.0
MANHATTAN,5,2022,Econ Disadv,3388,598,Hispanic,2331,598,SWD,1344,590.0
MANHATTAN,5,2022,Econ Disadv,3388,598,Multi-Racial,285,619,Not SWD,4633,611.0
MANHATTAN,5,2022,Econ Disadv,3388,598,Multi-Racial,285,619,SWD,1344,590.0
MANHATTAN,5,2022,Econ Disadv,3388,598,Native American,30,599,Not SWD,4633,611.0
MANHATTAN,5,2022,Econ Disadv,3388,598,Native American,30,599,SWD,1344,590.0
MANHATTAN,5,2022,Econ Disadv,3388,598,White,1485,618,Not SWD,4633,611.0
MANHATTAN,5,2022,Econ Disadv,3388,598,White,1485,618,SWD,1344,590.0
MANHATTAN,5,2022,Not Econ Disadv,2589,617,Asian,933,617,Not SWD,4633,611.0
MANHATTAN,5,2022,Not Econ Disadv,2589,617,Asian,933,617,SWD,1344,590.0
MANHATTAN,5,2022,Not Econ Disadv,2589,617,Black,913,594,Not SWD,4633,611.0
MANHATTAN,5,2022,Not Econ Disadv,2589,617,Black,913,594,SWD,1344,590.0
MANHATTAN,5,2022,Not Econ Disadv,2589,617,Hispanic,2331,598,Not SWD,4633,611.0
MANHATTAN,5,2022,Not Econ Disadv,2589,617,Hispanic,2331,598,SWD,1344,590.0
MANHATTAN,5,2022,Not Econ Disadv,2589,617,Multi-Racial,285,619,Not SWD,4633,611.0
MANHATTAN,5,2022,Not Econ Disadv,2589,617,Multi-Racial,285,619,SWD,1344,590.0
MANHATTAN,5,2022,Not Econ Disadv,2589,617,Native American,30,599,Not SWD,4633,611.0
MANHATTAN,5,2022,Not Econ Disadv,2589,617,Native American,30,599,SWD,1344,590.0
MANHATTAN,5,2022,Not Econ Disadv,2589,617,White,1485,618,Not SWD,4633,611.0
MANHATTAN,5,2022,Not Econ Disadv,2589,617,White,1485,618,SWD,1344,590.0
MANHATTAN,6,2022,Econ Disadv,3708,600,Asian,883,618,Not SWD,4626,612.0
MANHATTAN,6,2022,Econ Disadv,3708,600,Asian,883,618,SWD,1394,592.0
MANHATTAN,6,2022,Econ Disadv,3708,600,Black,989,595,Not SWD,4626,612.0
MANHATTAN,6,2022,Econ Disadv,3708,600,Black,989,595,SWD,1394,592.0
MANHATTAN,6,2022,Econ Disadv,3708,600,Hispanic,2405,600,Not SWD,4626,612.0
MANHATTAN,6,2022,Econ Disadv,3708,600,Hispanic,2405,600,SWD,1394,592.0
MANHATTAN,6,2022,Econ Disadv,3708,600,Multi-Racial,273,621,Not SWD,4626,612.0
MANHATTAN,6,2022,Econ Disadv,3708,600,Multi-Racial,273,621,SWD,1394,592.0
MANHATTAN,6,2022,Econ Disadv,3708,600,Native American,40,605,Not SWD,4626,612.0
MANHATTAN,6,2022,Econ Disadv,3708,600,Native American,40,605,SWD,1394,592.0
MANHATTAN,6,2022,Econ Disadv,3708,600,White,1430,620,Not SWD,4626,612.0
MANHATTAN,6,2022,Econ Disadv,3708,600,White,1430,620,SWD,1394,592.0
MANHATTAN,6,2022,Not Econ Disadv,2312,620,Asian,883,618,Not SWD,4626,612.0
MANHATTAN,6,2022,Not Econ Disadv,2312,620,Asian,883,618,SWD,1394,592.0
MANHATTAN,6,2022,Not Econ Disadv,2312,620,Black,989,595,Not SWD,4626,612.0
MANHATTAN,6,2022,Not Econ Disadv,2312,620,Black,989,595,SWD,1394,592.0
MANHATTAN,6,2022,Not Econ Disadv,2312,620,Hispanic,2405,600,Not SWD,4626,612.0
MANHATTAN,6,2022,Not Econ Disadv,2312,620,Hispanic,2405,600,SWD,1394,592.0
MANHATTAN,6,2022,Not Econ Disadv,2312,620,Multi-Racial,273,621,Not SWD,4626,612.0
MANHATTAN,6,2022,Not Econ Disadv,2312,620,Multi-Racial,273,621,SWD,1394,592.0
MANHATTAN,6,2022,Not Econ Disadv,2312,620,Native American,40,605,Not SWD,4626,612.0
MANHATTAN,6,2022,Not Econ Disadv,2312,620,Native American,40,605,SWD,1394,592.0
MANHATTAN,6,2022,Not Econ Disadv,2312,620,White,1430,620,Not SWD,4626,612.0
MANHATTAN,6,2022,Not Econ Disadv,2312,620,White,1430,620,SWD,1394,592.0
MANHATTAN,7,2022,Econ Disadv,3671,603,Asian,913,620,Not SWD,4752,614.0
MANHATTAN,7,2022,Econ Disadv,3671,603,Asian,913,620,SWD,1441,595.0
MANHATTAN,7,2022,Econ Disadv,3671,603,Black,1027,599,Not SWD,4752,614.0
MANHATTAN,7,2022,Econ Disadv,3671,603,Black,1027,599,SWD,1441,595.0
MANHATTAN,7,2022,Econ Disadv,3671,603,Hispanic,2479,602,Not SWD,4752,614.0
MANHATTAN,7,2022,Econ Disadv,3671,603,Hispanic,2479,602,SWD,1441,595.0
MANHATTAN,7,2022,Econ Disadv,3671,603,Multi-Racial,253,621,Not SWD,4752,614.0
MANHATTAN,7,2022,Econ Disadv,3671,603,Multi-Racial,253,621,SWD,1441,595.0
MANHATTAN,7,2022,Econ Disadv,3671,603,Native American,40,603,Not SWD,4752,614.0
MANHATTAN,7,2022,Econ Disadv,3671,603,Native American,40,603,SWD,1441,595.0
MANHATTAN,7,2022,Econ Disadv,3671,603,White,1481,620,Not SWD,4752,614.0
MANHATTAN,7,2022,Econ Disadv,3671,603,White,1481,620,SWD,1441,595.0
MANHATTAN,7,2022,Not Econ Disadv,2522,619,Asian,913,620,Not SWD,4752,614.0
MANHATTAN,7,2022,Not Econ Disadv,2522,619,Asian,913,620,SWD,1441,595.0
MANHATTAN,7,2022,Not Econ Disadv,2522,619,Black,1027,599,Not SWD,4752,614.0
MANHATTAN,7,2022,Not Econ Disadv,2522,619,Black,1027,599,SWD,1441,595.0
MANHATTAN,7,2022,Not Econ Disadv,2522,619,Hispanic,2479,602,Not SWD,4752,614.0
MANHATTAN,7,2022,Not Econ Disadv,2522,619,Hispanic,2479,602,SWD,1441,595.0
MANHATTAN,7,2022,Not Econ Disadv,2522,619,Multi-Racial,253,621,Not SWD,4752,614.0
MANHATTAN,7,2022,Not Econ Disadv,2522,619,Multi-Racial,253,621,SWD,1441,595.0
MANHATTAN,7,2022,Not Econ Disadv,2522,619,Native American,40,603,Not SWD,4752,614.0
MANHATTAN,7,2022,Not Econ Disadv,2522,619,Native American,40,603,SWD,1441,595.0
MANHATTAN,7,2022,Not Econ Disadv,2522,619,White,1481,620,Not SWD,4752,614.0
MANHATTAN,7,2022,Not Econ Disadv,2522,619,White,1481,620,SWD,1441,595.0
MANHATTAN,8,2022,Econ Disadv,3717,598,Asian,915,615,Not SWD,4679,608.0
MANHATTAN,8,2022,Econ Disadv,3717,598,Asian,915,615,SWD,1345,590.0
MANHATTAN,8,2022,Econ Disadv,3717,598,Black,1073,595,Not SWD,4679,608.0
MANHATTAN,8,2022,Econ Disadv,3717,598,Black,1073,595,SWD,1345,590.0
MANHATTAN,8,2022,Econ Disadv,3717,598,Hispanic,2501,598,Not SWD,4679,608.0
MANHATTAN,8,2022,Econ Disadv,3717,598,Hispanic,2501,598,SWD,1345,590.0
MANHATTAN,8,2022,Econ Disadv,3717,598,Multi-Racial,198,618,Not SWD,4679,608.0
MANHATTAN,8,2022,Econ Disadv,3717,598,Multi-Racial,198,618,SWD,1345,590.0
MANHATTAN,8,2022,Econ Disadv,3717,598,Native American,28,594,Not SWD,4679,608.0
MANHATTAN,8,2022,Econ Disadv,3717,598,Native American,28,594,SWD,1345,590.0
MANHATTAN,8,2022,Econ Disadv,3717,598,White,1309,615,Not SWD,4679,608.0
MANHATTAN,8,2022,Econ Disadv,3717,598,White,1309,615,SWD,1345,590.0
MANHATTAN,8,2022,Not Econ Disadv,2307,614,Asian,915,615,Not SWD,4679,608.0
MANHATTAN,8,2022,Not Econ Disadv,2307,614,Asian,915,615,SWD,1345,590.0
MANHATTAN,8,2022,Not Econ Disadv,2307,614,Black,1073,595,Not SWD,4679,608.0
MANHATTAN,8,2022,Not Econ Disadv,2307,614,Black,1073,595,SWD,1345,590.0
MANHATTAN,8,2022,Not Econ Disadv,2307,614,Hispanic,2501,598,Not SWD,4679,608.0
MANHATTAN,8,2022,Not Econ Disadv,2307,614,Hispanic,2501,598,SWD,1345,590.0
MANHATTAN,8,2022,Not Econ Disadv,2307,614,Multi-Racial,198,618,Not SWD,4679,608.0
MANHATTAN,8,2022,Not Econ Disadv,2307,614,Multi-Racial,198,618,SWD,1345,590.0
MANHATTAN,8,2022,Not Econ Disadv,2307,614,Native American,28,594,Not SWD,4679,608.0
MANHATTAN,8,2022,Not Econ Disadv,2307,614,Native American,28,594,SWD,1345,590.0
MANHATTAN,8,2022,Not Econ Disadv,2307,614,White,1309,615,Not SWD,4679,608.0
MANHATTAN,8,2022,Not Econ Disadv,2307,614,White,1309,615,SWD,1345,590.0
MANHATTAN,All Grades,2022,Econ Disadv,20534,598,Asian,5503,617,Not SWD,27574,610.0
MANHATTAN,All Grades,2022,Econ Disadv,20534,598,Asian,5503,617,SWD,8008,590.0
MANHATTAN,All Grades,2022,Econ Disadv,20534,598,Black,5474,594,Not SWD,27574,610.0
MANHATTAN,All Grades,2022,Econ Disadv,20534,598,Black,5474,594,SWD,8008,590.0
MANHATTAN,All Grades,2022,Econ Disadv,20534,598,Hispanic,14056,597,Not SWD,27574,610.0
MANHATTAN,All Grades,2022,Econ Disadv,20534,598,Hispanic,14056,597,SWD,8008,590.0
MANHATTAN,All Grades,2022,Econ Disadv,20534,598,Multi-Racial,1588,619,Not SWD,27574,610.0
MANHATTAN,All Grades,2022,Econ Disadv,20534,598,Multi-Racial,1588,619,SWD,8008,590.0
MANHATTAN,All Grades,2022,Econ Disadv,20534,598,Native American,181,599,Not SWD,27574,610.0
MANHATTAN,All Grades,2022,Econ Disadv,20534,598,Native American,181,599,SWD,8008,590.0
MANHATTAN,All Grades,2022,Econ Disadv,20534,598,White,8780,617,Not SWD,27574,610.0
MANHATTAN,All Grades,2022,Econ Disadv,20534,598,White,8780,617,SWD,8008,590.0
MANHATTAN,All Grades,2022,Not Econ Disadv,15048,617,Asian,5503,617,Not SWD,27574,610.0
MANHATTAN,All Grades,2022,Not Econ Disadv,15048,617,Asian,5503,617,SWD,8008,590.0
MANHATTAN,All Grades,2022,Not Econ Disadv,15048,617,Black,5474,594,Not SWD,27574,610.0
MANHATTAN,All Grades,2022,Not Econ Disadv,15048,617,Black,5474,594,SWD,8008,590.0
MANHATTAN,All Grades,2022,Not Econ Disadv,15048,617,Hispanic,14056,597,Not SWD,27574,610.0
MANHATTAN,All Grades,2022,Not Econ Disadv,15048,617,Hispanic,14056,597,SWD,8008,590.0
MANHATTAN,All Grades,2022,Not Econ Disadv,15048,617,Multi-Racial,1588,619,Not SWD,27574,610.0
MANHATTAN,All Grades,2022,Not Econ Disadv,15048,617,Multi-Racial,1588,619,SWD,8008,590.0
MANHATTAN,All Grades,2022,Not Econ Disadv,15048,617,Native American,181,599,Not SWD,27574,610.0
MANHATTAN,All Grades,2022,Not Econ Disadv,15048,617,Native American,181,599,SWD,8008,590.0
MANHATTAN,All Grades,2022,Not Econ Disadv,15048,617,White,8780,617,Not SWD,27574,610.0
MANHATTAN,All Grades,2022,Not Econ Disadv,15048,617,White,8780,617,SWD,8008,590.0
MANHATTAN,3,2019,Econ Disadv,4356,596,Asian,1054,615,Not SWD,5977,609.0
MANHATTAN,3,2019,Econ Disadv,4356,596,Asian,1054,615,SWD,1702,588.0
MANHATTAN,3,2019,Econ Disadv,4356,596,Black,1125,594,Not SWD,5977,609.0
MANHATTAN,3,2019,Econ Disadv,4356,596,Black,1125,594,SWD,1702,588.0
MANHATTAN,3,2019,Econ Disadv,4356,596,Hispanic,3115,596,Not SWD,5977,609.0
MANHATTAN,3,2019,Econ Disadv,4356,596,Hispanic,3115,596,SWD,1702,588.0
MANHATTAN,3,2019,Econ Disadv,4356,596,Multi-Racial,300,618,Not SWD,5977,609.0
MANHATTAN,3,2019,Econ Disadv,4356,596,Multi-Racial,300,618,SWD,1702,588.0
MANHATTAN,3,2019,Econ Disadv,4356,596,Native American,39,603,Not SWD,5977,609.0
MANHATTAN,3,2019,Econ Disadv,4356,596,Native American,39,603,SWD,1702,588.0
MANHATTAN,3,2019,Econ Disadv,4356,596,White,2046,616,Not SWD,5977,609.0
MANHATTAN,3,2019,Econ Disadv,4356,596,White,2046,616,SWD,1702,588.0
MANHATTAN,3,2019,Not Econ Disadv,3323,615,Asian,1054,615,Not SWD,5977,609.0
MANHATTAN,3,2019,Not Econ Disadv,3323,615,Asian,1054,615,SWD,1702,588.0
MANHATTAN,3,2019,Not Econ Disadv,3323,615,Black,1125,594,Not SWD,5977,609.0
MANHATTAN,3,2019,Not Econ Disadv,3323,615,Black,1125,594,SWD,1702,588.0
MANHATTAN,3,2019,Not Econ Disadv,3323,615,Hispanic,3115,596,Not SWD,5977,609.0
MANHATTAN,3,2019,Not Econ Disadv,3323,615,Hispanic,3115,596,SWD,1702,588.0
MANHATTAN,3,2019,Not Econ Disadv,3323,615,Multi-Racial,300,618,Not SWD,5977,609.0
MANHATTAN,3,2019,Not Econ Disadv,3323,615,Multi-Racial,300,618,SWD,1702,588.0
MANHATTAN,3,2019,Not Econ Disadv,3323,615,Native American,39,603,Not SWD,5977,609.0
MANHATTAN,3,2019,Not Econ Disadv,3323,615,Native American,39,603,SWD,1702,588.0
MANHATTAN,3,2019,Not Econ Disadv,3323,615,White,2046,616,Not SWD,5977,609.0
MANHATTAN,3,2019,Not Econ Disadv,3323,615,White,2046,616,SWD,1702,588.0
MANHATTAN,4,2019,Econ Disadv,4598,596,Asian,1089,616,Not SWD,6004,609.0
MANHATTAN,4,2019,Econ Disadv,4598,596,Asian,1089,616,SWD,1805,589.0
MANHATTAN,4,2019,Econ Disadv,4598,596,Black,1144,593,Not SWD,6004,609.0
MANHATTAN,4,2019,Econ Disadv,4598,596,Black,1144,593,SWD,1805,589.0
MANHATTAN,4,2019,Econ Disadv,4598,596,Hispanic,3282,595,Not SWD,6004,609.0
MANHATTAN,4,2019,Econ Disadv,4598,596,Hispanic,3282,595,SWD,1805,589.0
MANHATTAN,4,2019,Econ Disadv,4598,596,Multi-Racial,262,620,Not SWD,6004,609.0
MANHATTAN,4,2019,Econ Disadv,4598,596,Multi-Racial,262,620,SWD,1805,589.0
MANHATTAN,4,2019,Econ Disadv,4598,596,Native American,42,600,Not SWD,6004,609.0
MANHATTAN,4,2019,Econ Disadv,4598,596,Native American,42,600,SWD,1805,589.0
MANHATTAN,4,2019,Econ Disadv,4598,596,White,1990,618,Not SWD,6004,609.0
MANHATTAN,4,2019,Econ Disadv,4598,596,White,1990,618,SWD,1805,589.0
MANHATTAN,4,2019,Not Econ Disadv,3211,617,Asian,1089,616,Not SWD,6004,609.0
MANHATTAN,4,2019,Not Econ Disadv,3211,617,Asian,1089,616,SWD,1805,589.0
MANHATTAN,4,2019,Not Econ Disadv,3211,617,Black,1144,593,Not SWD,6004,609.0
MANHATTAN,4,2019,Not Econ Disadv,3211,617,Black,1144,593,SWD,1805,589.0
MANHATTAN,4,2019,Not Econ Disadv,3211,617,Hispanic,3282,595,Not SWD,6004,609.0
MANHATTAN,4,2019,Not Econ Disadv,3211,617,Hispanic,3282,595,SWD,1805,589.0
MANHATTAN,4,2019,Not Econ Disadv,3211,617,Multi-Racial,262,620,Not SWD,6004,609.0
MANHATTAN,4,2019,Not Econ Disadv,3211,617,Multi-Racial,262,620,SWD,1805,589.0
MANHATTAN,4,2019,Not Econ Disadv,3211,617,Native American,42,600,Not SWD,6004,609.0
