Borough,Grade,Year,Category_Econ,Number Tested_Econ,Mean Scale Score_Econ,Category_Ethnicity,Number Tested_Ethnicity,Mean Scale Score_Ethnicity,Category,Number Tested,Mean Scale Score
MANHATTAN,3,2018,Not Econ Disadv,3323,615,White,2067,615,Not SWD,6341,607
MANHATTAN,3,2018,Not Econ Disadv,3323,615,White,2067,615,SWD,1760,590
MANHATTAN,4,2018,Econ Disadv,4784,594,Asian,1106,619,Not SWD,6355,607
MANHATTAN,4,2018,Econ Disadv,4784,594,Asian,1106,619,SWD,1741,587
MANHATTAN,4,2018,Econ Disadv,4784,594,Black,1210,590,Not SWD,6355,607
MANHATTAN,4,2018,Econ Disadv,4784,594,Black,1210,590,SWD,1741,587
MANHATTAN,4,2018,Econ Disadv,4784,594,Hispanic,3454,594,Not SWD,6355,607
MANHATTAN,4,2018,Econ Disadv,4784,594,Hispanic,3454,594,SWD,1741,587
MANHATTAN,4,2018,Econ Disadv,4784,594,Multi-Racial,263,618,Not SWD,6355,607
MANHATTAN,4,2018,Econ Disadv,4784,594,Multi-Racial,263,618,SWD,1741,587
MANHATTAN,4,2018,Econ Disadv,4784,594,Native American,51,588,Not SWD,6355,607
MANHATTAN,4,2018,Econ Disadv,4784,594,Native American,51,588,SWD,1741,587
MANHATTAN,4,2018,Econ Disadv,4784,594,White,2012,616,Not SWD,6355,607
MANHATTAN,4,2018,Econ Disadv,4784,594,White,2012,616,SWD,1741,587
MANHATTAN,4,2018,Not Econ Disadv,3312,615,Asian,1106,619,Not SWD,6355,607
MANHATTAN,4,2018,Not Econ Disadv,3312,615,Asian,1106,619,SWD,1741,587
MANHATTAN,4,2018,Not Econ Disadv,3312,615,Black,1210,590,Not SWD,6355,607
MANHATTAN,4,2018,Not Econ Disadv,3312,615,Black,1210,590,SWD,1741,587
MANHATTAN,4,2018,Not Econ Disadv,3312,615,Hispanic,3454,594,Not SWD,6355,607
MANHATTAN,4,2018,Not Econ Disadv,3312,615,Hispanic,3454,594,SWD,1741,587
MANHATTAN,4,2018,Not Econ Disadv,3312,615,Multi-Racial,263,618,Not SWD,6355,607
MANHATTAN,4,2018,Not Econ Disadv,3312,615,Multi-Racial,263,618,SWD,1741,587
MANHATTAN,4,2018,Not Econ Disadv,3312,615,Native American,51,588,Not SWD,6355,607
MANHATTAN,4,2018,Not Econ Disadv,3312,615,Native American,51,588,SWD,1741,587
MANHATTAN,4,2018,Not Econ Disadv,3312,615,White,2012,616,Not SWD,6355,607
MANHATTAN,4,2018,Not Econ Disadv,3312,615,White,2012,616,SWD,1741,587
MANHATTAN,5,2018,Econ Disadv,4773,596,Asian,1235,620,Not SWD,6216,609
MANHATTAN,5,2018,Econ Disadv,4773,596,Asian,1235,620,SWD,1760,587
MANHATTAN,5,2018,Econ Disadv,4773,596,Black,1189,590,Not SWD,6216,609
MANHATTAN,5,2018,Econ Disadv,4773,596,Black,1189,590,SWD,1760,587
MANHATTAN,5,2018,Econ Disadv,4773,596,Hispanic,3311,595,Not SWD,6216,609
MANHATTAN,5,2018,Econ Disadv,4773,596,Hispanic,3311,595,SWD,1760,587
MANHATTAN,5,2018,Econ Disadv,4773,596,Multi-Racial,251,621,Not SWD,6216,609
MANHATTAN,5,2018,Econ Disadv,4773,596,Multi-Racial,251,621,SWD,1760,587
MANHATTAN,5,2018,Econ Disadv,4773,596,Native American,60,586,Not SWD,6216,609
MANHATTAN,5,2018,Econ Disadv,4773,596,Native American,60,586,SWD,1760,587
MANHATTAN,5,2018,Econ Disadv,4773,596,White,1930,618,Not SWD,6216,609
MANHATTAN,5,2018,Econ Disadv,4773,596,White,1930,618,SWD,1760,587
MANHATTAN,5,2018,Not Econ Disadv,3203,616,Asian,1235,620,Not SWD,6216,609
MANHATTAN,5,2018,Not Econ Disadv,3203,616,Asian,1235,620,SWD,1760,587
MANHATTAN,5,2018,Not Econ Disadv,3203,616,Black,1189,590,Not SWD,6216,609
MANHATTAN,5,2018,Not Econ Disadv,3203,616,Black,1189,590,SWD,1760,587
MANHATTAN,5,2018,Not Econ Disadv,3203,616,Hispanic,3311,595,Not SWD,6216,609
MANHATTAN,5,2018,Not Econ Disadv,3203,616,Hispanic,3311,595,SWD,1760,587
MANHATTAN,5,2018,Not Econ Disadv,3203,616,Multi-Racial,251,621,Not SWD,6216,609
MANHATTAN,5,2018,Not Econ Disadv,3203,616,Multi-Racial,251,621,SWD,1760,587
MANHATTAN,5,2018,Not Econ Disadv,3203,616,Native American,60,586,Not SWD,6216,609
MANHATTAN,5,2018,Not Econ Disadv,3203,616,Native American,60,586,SWD,1760,587
MANHATTAN,5,2018,Not Econ Disadv,3203,616,White,1930,618,Not SWD,6216,609
MANHATTAN,5,2018,Not Econ Disadv,3203,616,White,1930,618,SWD,1760,587
MANHATTAN,6,2018,Econ Disadv,4835,595,Asian,1150,618,Not SWD,6073,607
MANHATTAN,6,2018,Econ Disadv,4835,595,Asian,1150,618,SWD,1719,585
MANHATTAN,6,2018,Econ Disadv,4835,595,Black,1276,589,Not SWD,6073,607
MANHATTAN,6,2018,Econ Disadv,4835,595,Black,1276,589,SWD,1719,585
MANHATTAN,6,2018,Econ Disadv,4835,595,Hispanic,3304,593,Not SWD,6073,607
MANHATTAN,6,2018,Econ Disadv,4835,595,Hispanic,3304,593,SWD,1719,585
MANHATTAN,6,2018,Econ Disadv,4835,595,Multi-Racial,228,617,Not SWD,6073,607
MANHATTAN,6,2018,Econ Disadv,4835,595,Multi-Racial,228,617,SWD,1719,585
MANHATTAN,6,2018,Econ Disadv,4835,595,Native American,108,595,Not SWD,6073,607
MANHATTAN,6,2018,Econ Disadv,4835,595,Native American,108,595,SWD,1719,585
MANHATTAN,6,2018,Econ Disadv,4835,595,White,1726,616,Not SWD,6073,607
MANHATTAN,6,2018,Econ Disadv,4835,595,White,1726,616,SWD,1719,585
MANHATTAN,6,2018,Not Econ Disadv,2957,614,Asian,1150,618,Not SWD,6073,607
MANHATTAN,6,2018,Not Econ Disadv,2957,614,Asian,1150,618,SWD,1719,585
MANHATTAN,6,2018,Not Econ Disadv,2957,614,Black,1276,589,Not SWD,6073,607
MANHATTAN,6,2018,Not Econ Disadv,2957,614,Black,1276,589,SWD,1719,585
MANHATTAN,6,2018,Not Econ Disadv,2957,614,Hispanic,3304,593,Not SWD,6073,607
MANHATTAN,6,2018,Not Econ Disadv,2957,614,Hispanic,3304,593,SWD,1719,585
MANHATTAN,6,2018,Not Econ Disadv,2957,614,Multi-Racial,228,617,Not SWD,6073,607
MANHATTAN,6,2018,Not Econ Disadv,2957,614,Multi-Racial,228,617,SWD,1719,585
MANHATTAN,6,2018,Not Econ Disadv,2957,614,Native American,108,595,Not SWD,6073,607
MANHATTAN,6,2018,Not Econ Disadv,2957,614,Native American,108,595,SWD,1719,585
MANHATTAN,6,2018,Not Econ Disadv,2957,614,White,1726,616,Not SWD,6073,607
MANHATTAN,6,2018,Not Econ Disadv,2957,614,White,1726,616,SWD,1719,585
MANHATTAN,7,2018,Econ Disadv,4808,596,Asian,1092,619,Not SWD,6046,608
MANHATTAN,7,2018,Econ Disadv,4808,596,Asian,1092,619,SWD,1757,586
MANHATTAN,7,2018,Econ Disadv,4808,596,Black,1387,588,Not SWD,6046,608
MANHATTAN,7,2018,Econ Disadv,4808,596,Black,1387,588,SWD,1757,586
MANHATTAN,7,2018,Econ Disadv,4808,596,Hispanic,3349,595,Not SWD,6046,608
MANHATTAN,7,2018,Econ Disadv,4808,596,Hispanic,3349,595,SWD,1757,586
MANHATTAN,7,2018,Econ Disadv,4808,596,Multi-Racial,198,618,Not SWD,6046,608
MANHATTAN,7,2018,Econ Disadv,4808,596,Multi-Racial,198,618,SWD,1757,586
MANHATTAN,7,2018,Econ Disadv,4808,596,Native American,64,594,Not SWD,6046,608
MANHATTAN,7,2018,Econ Disadv,4808,596,Native American,64,594,SWD,1757,586
MANHATTAN,7,2018,Econ Disadv,4808,596,White,1713,618,Not SWD,6046,608
MANHATTAN,7,2018,Econ Disadv,4808,596,White,1713,618,SWD,1757,586
MANHATTAN,7,2018,Not Econ Disadv,2995,614,Asian,1092,619,Not SWD,6046,608
MANHATTAN,7,2018,Not Econ Disadv,2995,614,Asian,1092,619,SWD,1757,586
MANHATTAN,7,2018,Not Econ Disadv,2995,614,Black,1387,588,Not SWD,6046,608
MANHATTAN,7,2018,Not Econ Disadv,2995,614,Black,1387,588,SWD,1757,586
MANHATTAN,7,2018,Not Econ Disadv,2995,614,Hispanic,3349,595,Not SWD,6046,608
MANHATTAN,7,2018,Not Econ Disadv,2995,614,Hispanic,3349,595,SWD,1757,586
MANHATTAN,7,2018,Not Econ Disadv,2995,614,Multi-Racial,198,618,Not SWD,6046,608
MANHATTAN,7,2018,Not Econ Disadv,2995,614,Multi-Racial,198,618,SWD,1757,586
MANHATTAN,7,2018,Not Econ Disadv,2995,614,Native American,64,594,Not SWD,6046,608
MANHATTAN,7,2018,Not Econ Disadv,2995,614,Native American,64,594,SWD,1757,586
MANHATTAN,7,2018,Not Econ Disadv,2995,614,White,1713,618,Not SWD,6046,608
MANHATTAN,7,2018,Not Econ Disadv,2995,614,White,1713,618,SWD,1757,586
MANHATTAN,8,2018,Econ Disadv,3857,597,Asian,632,621,Not SWD,3966,605
MANHATTAN,8,2018,Econ Disadv,3857,597,Asian,632,621,SWD,1390,587
MANHATTAN,8,2018,Econ Disadv,3857,597,Black,1109,589,Not SWD,3966,605
MANHATTAN,8,2018,Econ Disadv,3857,597,Black,1109,589,SWD,1390,587
MANHATTAN,8,2018,Econ Disadv,3857,597,Hispanic,2731,596,Not SWD,3966,605
MANHATTAN,8,2018,Econ Disadv,3857,597,Hispanic,2731,596,SWD,1390,587
MANHATTAN,8,2018,Econ Disadv,3857,597,Multi-Racial,90,616,Not SWD,3966,605
MANHATTAN,8,2018,Econ Disadv,3857,597,Multi-Racial,90,616,SWD,1390,587
MANHATTAN,8,2018,Econ Disadv,3857,597,Native American,58,595,Not SWD,3966,605
MANHATTAN,8,2018,Econ Disadv,3857,597,Native American,58,595,SWD,1390,587
MANHATTAN,8,2018,Econ Disadv,3857,597,White,736,613,Not SWD,3966,605
MANHATTAN,8,2018,Econ Disadv,3857,597,White,736,613,SWD,1390,587
MANHATTAN,8,2018,Not Econ Disadv,1499,608,Asian,632,621,Not SWD,3966,605
MANHATTAN,8,2018,Not Econ Disadv,1499,608,Asian,632,621,SWD,1390,587
MANHATTAN,8,2018,Not Econ Disadv,1499,608,Black,1109,589,Not SWD,3966,605
MANHATTAN,8,2018,Not Econ Disadv,1499,608,Black,1109,589,SWD,1390,587
MANHATTAN,8,2018,Not Econ Disadv,1499,608,Hispanic,2731,596,Not SWD,3966,605
MANHATTAN,8,2018,Not Econ Disadv,1499,608,Hispanic,2731,596,SWD,1390,587
MANHATTAN,8,2018,Not Econ Disadv,1499,608,Multi-Racial,90,616,Not SWD,3966,605
MANHATTAN,8,2018,Not Econ Disadv,1499,608,Multi-Racial,90,616,SWD,1390,587
MANHATTAN,8,2018,Not Econ Disadv,1499,608,Native American,58,595,Not SWD,3966,605
MANHATTAN,8,2018,Not Econ Disadv,1499,608,Native American,58,595,SWD,1390,587
MANHATTAN,8,2018,Not Econ Disadv,1499,608,White,736,613,Not SWD,3966,605
MANHATTAN,8,2018,Not Econ Disadv,1499,608,White,736,613,SWD,1390,587
MANHATTAN,All Grades,2018,Econ Disadv,27835,595,Asian,6354,619,Not SWD,34997,607
MANHATTAN,All Grades,2018,Econ Disadv,27835,595,Asian,6354,619,SWD,10127,587
MANHATTAN,All Grades,2018,Econ Disadv,27835,595,Black,7363,590,Not SWD,34997,607
MANHATTAN,All Grades,2018,Econ Disadv,27835,595,Black,7363,590,SWD,10127,587
MANHATTAN,All Grades,2018,Econ Disadv,27835,595,Hispanic,19531,595,Not SWD,34997,607
MANHATTAN,All Grades,2018,Econ Disadv,27835,595,Hispanic,19531,595,SWD,10127,587
MANHATTAN,All Grades,2018,Econ Disadv,27835,595,Multi-Racial,1298,618,Not SWD,34997,607
MANHATTAN,All Grades,2018,Econ Disadv,27835,595,Multi-Racial,1298,618,SWD,10127,587
MANHATTAN,All Grades,2018,Econ Disadv,27835,595,Native American,394,592,Not SWD,34997,607
MANHATTAN,All Grades,2018,Econ Disadv,27835,595,Native American,394,592,SWD,10127,587
MANHATTAN,All Grades,2018,Econ Disadv,27835,595,White,10184,616,Not SWD,34997,607
MANHATTAN,All Grades,2018,Econ Disadv,27835,595,White,10184,616,SWD,10127,587
MANHATTAN,All Grades,2018,Not Econ Disadv,17289,614,Asian,6354,619,Not SWD,34997,607
MANHATTAN,All Grades,2018,Not Econ Disadv,17289,614,Asian,6354,619,SWD,10127,587
MANHATTAN,All Grades,2018,Not Econ Disadv,17289,614,Black,7363,590,Not SWD,34997,607
MANHATTAN,All Grades,2018,Not Econ Disadv,17289,614,Black,7363,590,SWD,10127,587
MANHATTAN,All Grades,2018,Not Econ Disadv,17289,614,Hispanic,19531,595,Not SWD,34997,607
MANHATTAN,All Grades,2018,Not Econ Disadv,17289,614,Hispanic,19531,595,SWD,10127,587
MANHATTAN,All Grades,2018,Not Econ Disadv,17289,614,Multi-Racial,1298,618,Not SWD,34997,607
MANHATTAN,All Grades,2018,Not Econ Disadv,17289,614,Multi-Racial,1298,618,SWD,10127,587
MANHATTAN,All Grades,2018,Not Econ Disadv,17289,614,Native American,394,592,Not SWD,34997,607
MANHATTAN,All Grades,2018,Not Econ Disadv,17289,614,Native American,394,592,SWD,10127,587
MANHATTAN,All Grades,2018,Not Econ Disadv,17289,614,White,10184,616,Not SWD,34997,607
MANHATTAN,All Grades,2018,Not Econ Disadv,17289,614,White,10184,616,SWD,10127,587
QUEENS,3,2024,Econ Disadv,10543,452,Asian,5043,468,Not SWD,13502,457
QUEENS,3,2024,Econ Disadv,10543,452,Asian,5043,468,SWD,2995,438
QUEENS,3,2024,Econ Disadv,10543,452,Black,1754,446,Not SWD,13502,457
QUEENS,3,2024,Econ Disadv,10543,452,Black,1754,446,SWD,2995,438
QUEENS,3,2024,Econ Disadv,10543,452,Hispanic,7216,444,Not SWD,13502,457
QUEENS,3,2024,Econ Disadv,10543,452,Hispanic,7216,444,SWD,2995,438
QUEENS,3,2024,Econ Disadv,10543,452,Multi-Racial,323,466,Not SWD,13502,457
QUEENS,3,2024,Econ Disadv,10543,452,Multi-Racial,323,466,SWD,2995,438
QUEENS,3,2024,Econ Disadv,10543,452,Native American,394,456,Not SWD,13502,457
QUEENS,3,2024,Econ Disadv,10543,452,Native American,394,456,SWD,2995,438
QUEENS,3,2024,Econ Disadv,10543,452,White,1750,461,Not SWD,13502,457
QUEENS,3,2024,Econ Disadv,10543,452,White,1750,461,SWD,2995,438
QUEENS,3,2024,Not Econ Disadv,5954,458,Asian,5043,468,Not SWD,13502,457
QUEENS,3,2024,Not Econ Disadv,5954,458,Asian,5043,468,SWD,2995,438
QUEENS,3,2024,Not Econ Disadv,5954,458,Black,1754,446,Not SWD,13502,457
QUEENS,3,2024,Not Econ Disadv,5954,458,Black,1754,446,SWD,2995,438
QUEENS,3,2024,Not Econ Disadv,5954,458,Hispanic,7216,444,Not SWD,13502,457
QUEENS,3,2024,Not Econ Disadv,5954,458,Hispanic,7216,444,SWD,2995,438
QUEENS,3,2024,Not Econ Disadv,5954,458,Multi-Racial,323,466,Not SWD,13502,457
QUEENS,3,2024,Not Econ Disadv,5954,458,Multi-Racial,323,466,SWD,2995,438
QUEENS,3,2024,Not Econ Disadv,5954,458,Native American,394,456,Not SWD,13502,457
QUEENS,3,2024,Not Econ Disadv,5954,458,Native American,394,456,SWD,2995,438
QUEENS,3,2024,Not Econ Disadv,5954,458,White,1750,461,Not SWD,13502,457
QUEENS,3,2024,Not Econ Disadv,5954,458,White,1750,461,SWD,2995,438
QUEENS,4,2024,Econ Disadv,10790,458,Asian,5319,477,Not SWD,14044,465
QUEENS,4,2024,Econ Disadv,10790,458,Asian,5319,477,SWD,3047,440
QUEENS,4,2024,Econ Disadv,10790,458,Black,1891,451,Not SWD,14044,465
QUEENS,4,2024,Econ Disadv,10790,458,Black,1891,451,SWD,3047,440
QUEENS,4,2024,Econ Disadv,10790,458,Hispanic,7267,447,Not SWD,14044,465
QUEENS,4,2024,Econ Disadv,10790,458,Hispanic,7267,447,SWD,3047,440
QUEENS,4,2024,Econ Disadv,10790,458,Multi-Racial,328,477,Not SWD,14044,465
QUEENS,4,2024,Econ Disadv,10790,458,Multi-Racial,328,477,SWD,3047,440
QUEENS,4,2024,Econ Disadv,10790,458,Native American,390,463,Not SWD,14044,465
QUEENS,4,2024,Econ Disadv,10790,458,Native American,390,463,SWD,3047,440
QUEENS,4,2024,Econ Disadv,10790,458,White,1879,469,Not SWD,14044,465
QUEENS,4,2024,Econ Disadv,10790,458,White,1879,469,SWD,3047,440
QUEENS,4,2024,Not Econ Disadv,6301,464,Asian,5319,477,Not SWD,14044,465
QUEENS,4,2024,Not Econ Disadv,6301,464,Asian,5319,477,SWD,3047,440
QUEENS,4,2024,Not Econ Disadv,6301,464,Black,1891,451,Not SWD,14044,465
QUEENS,4,2024,Not Econ Disadv,6301,464,Black,1891,451,SWD,3047,440
QUEENS,4,2024,Not Econ Disadv,6301,464,Hispanic,7267,447,Not SWD,14044,465
QUEENS,4,2024,Not Econ Disadv,6301,464,Hispanic,7267,447,SWD,3047,440
QUEENS,4,2024,Not Econ Disadv,6301,464,Multi-Racial,328,477,Not SWD,14044,465
QUEENS,4,2024,Not Econ Disadv,6301,464,Multi-Racial,328,477,SWD,3047,440
QUEENS,4,2024,Not Econ Disadv,6301,464,Native American,390,463,Not SWD,14044,465
QUEENS,4,2024,Not Econ Disadv,6301,464,Native American,390,463,SWD,3047,440
QUEENS,4,2024,Not Econ Disadv,6301,464,White,1879,469,Not SWD,14044,465
QUEENS,4,2024,Not Econ Disadv,6301,464,White,1879,469,SWD,3047,440
QUEENS,5,2024,Econ Disadv,10478,453,Asian,5001,472,Not SWD,12803,460
QUEENS,5,2024,Econ Disadv,10478,453,Asian,5001,472,SWD,3005,438
QUEENS,5,2024,Econ Disadv,10478,453,Black,1981,441,Not SWD,12803,460
QUEENS,5,2024,Econ Disadv,10478,453,Black,1981,441,SWD,3005,438
QUEENS,5,2024,Econ Disadv,10478,453,Hispanic,6188,446,Not SWD,12803,460
QUEENS,5,2024,Econ Disadv,10478,453,Hispanic,6188,446,SWD,3005,438
QUEENS,5,2024,Econ Disadv,10478,453,Multi-Racial,318,466,Not SWD,12803,460
QUEENS,5,2024,Econ Disadv,10478,453,Multi-Racial,318,466,SWD,3005,438
QUEENS,5,2024,Econ Disadv,10478,453,Native American,427,453,Not SWD,12803,460
QUEENS,5,2024,Econ Disadv,10478,453,Native American,427,453,SWD,3005,438
QUEENS,5,2024,Econ Disadv,10478,453,White,1794,461,Not SWD,12803,460
QUEENS,5,2024,Econ Disadv,10478,453,White,1794,461,SWD,3005,438
QUEENS,5,2024,Not Econ Disadv,5330,463,Asian,5001,472,Not SWD,12803,460
QUEENS,5,2024,Not Econ Disadv,5330,463,Asian,5001,472,SWD,3005,438
QUEENS,5,2024,Not Econ Disadv,5330,463,Black,1981,441,Not SWD,12803,460
QUEENS,5,2024,Not Econ Disadv,5330,463,Black,1981,441,SWD,3005,438
QUEENS,5,2024,Not Econ Disadv,5330,463,Hispanic,6188,446,Not SWD,12803,460
QUEENS,5,2024,Not Econ Disadv,5330,463,Hispanic,6188,446,SWD,3005,438
QUEENS,5,2024,Not Econ Disadv,5330,463,Multi-Racial,318,466,Not SWD,12803,460
QUEENS,5,2024,Not Econ Disadv,5330,463,Multi-Racial,318,466,SWD,3005,438
QUEENS,5,2024,Not Econ Disadv,5330,463,Native American,427,453,Not SWD,12803,460
QUEENS,5,2024,Not Econ Disadv,5330,463,Native American,427,453,SWD,3005,438
QUEENS,5,2024,Not Econ Disadv,5330,463,White,1794,461,Not SWD,12803,460
QUEENS,5,2024,Not Econ Disadv,5330,463,White,1794,461,SWD,3005,438
QUEENS,6,2024,Econ Disadv,10523,451,Asian,5555,472,Not SWD,14801,458
QUEENS,6,2024,Econ Disadv,10523,451,Asian,5555,472,SWD,3128,435
QUEENS,6,2024,Econ Disadv,10523,451,Black,2262,441,Not SWD,14801,458
QUEENS,6,2024,Econ Disadv,10523,451,Black,2262,441,SWD,3128,435
QUEENS,6,2024,Econ Disadv,10523,451,Hispanic,7511,441,Not SWD,14801,458
QUEENS,6,2024,Econ Disadv,10523,451,Hispanic,7511,441,SWD,3128,435
QUEENS,6,2024,Econ Disadv,10523,451,Multi-Racial,307,467,Not SWD,14801,458
QUEENS,6,2024,Econ Disadv,10523,451,Multi-Racial,307,467,SWD,3128,435
QUEENS,6,2024,Econ Disadv,10523,451,Native American,450,451,Not SWD,14801,458
QUEENS,6,2024,Econ Disadv,10523,451,Native American,450,451,SWD,3128,435
QUEENS,6,2024,Econ Disadv,10523,451,White,1823,461,Not SWD,14801,458
QUEENS,6,2024,Econ Disadv,10523,451,White,1823,461,SWD,3128,435
QUEENS,6,2024,Not Econ Disadv,7406,457,Asian,5555,472,Not SWD,14801,458
QUEENS,6,2024,Not Econ Disadv,7406,457,Asian,5555,472,SWD,3128,435
QUEENS,6,2024,Not Econ Disadv,7406,457,Black,2262,441,Not SWD,14801,458
QUEENS,6,2024,Not Econ Disadv,7406,457,Black,2262,441,SWD,3128,435
QUEENS,6,2024,Not Econ Disadv,7406,457,Hispanic,7511,441,Not SWD,14801,458
QUEENS,6,2024,Not Econ Disadv,7406,457,Hispanic,7511,441,SWD,3128,435
QUEENS,6,2024,Not Econ Disadv,7406,457,Multi-Racial,307,467,Not SWD,14801,458
QUEENS,6,2024,Not Econ Disadv,7406,457,Multi-Racial,307,467,SWD,3128,435
QUEENS,6,2024,Not Econ Disadv,7406,457,Native American,450,451,Not SWD,14801,458
QUEENS,6,2024,Not Econ Disadv,7406,457,Native American,450,451,SWD,3128,435
QUEENS,6,2024,Not Econ Disadv,7406,457,White,1823,461,Not SWD,14801,458
QUEENS,6,2024,Not Econ Disadv,7406,457,White,1823,461,SWD,3128,435
QUEENS,7,2024,Econ Disadv,12259,459,Asian,5170,480,Not SWD,14618,465
QUEENS,7,2024,Econ Disadv,12259,459,Asian,5170,480,SWD,2929,440
QUEENS,7,2024,Econ Disadv,12259,459,Black,2360,448,Not SWD,14618,465
QUEENS,7,2024,Econ Disadv,12259,459,Black,2360,448,SWD,2929,440
QUEENS,7,2024,Econ Disadv,12259,459,Hispanic,7591,449,Not SWD,14618,465
QUEENS,7,2024,Econ Disadv,12259,459,Hispanic,7591,449,SWD,2929,440
QUEENS,7,2024,Econ Disadv,12259,459,Multi-Racial,248,472,Not SWD,14618,465
QUEENS,7,2024,Econ Disadv,12259,459,Multi-Racial,248,472,SWD,2929,440
QUEENS,7,2024,Econ Disadv,12259,459,Native American,367,457,Not SWD,14618,465
QUEENS,7,2024,Econ Disadv,12259,459,Native American,367,457,SWD,2929,440
QUEENS,7,2024,Econ Disadv,12259,459,White,1773,470,Not SWD,14618,465
QUEENS,7,2024,Econ Disadv,12259,459,White,1773,470,SWD,2929,440
QUEENS,7,2024,Not Econ Disadv,5288,464,Asian,5170,480,Not SWD,14618,465
QUEENS,7,2024,Not Econ Disadv,5288,464,Asian,5170,480,SWD,2929,440
QUEENS,7,2024,Not Econ Disadv,5288,464,Black,2360,448,Not SWD,14618,465
QUEENS,7,2024,Not Econ Disadv,5288,464,Black,2360,448,SWD,2929,440
QUEENS,7,2024,Not Econ Disadv,5288,464,Hispanic,7591,449,Not SWD,14618,465
QUEENS,7,2024,Not Econ Disadv,5288,464,Hispanic,7591,449,SWD,2929,440
QUEENS,7,2024,Not Econ Disadv,5288,464,Multi-Racial,248,472,Not SWD,14618,465
QUEENS,7,2024,Not Econ Disadv,5288,464,Multi-Racial,248,472,SWD,2929,440
QUEENS,7,2024,Not Econ Disadv,5288,464,Native American,367,457,Not SWD,14618,465
QUEENS,7,2024,Not Econ Disadv,5288,464,Native American,367,457,SWD,2929,440
QUEENS,7,2024,Not Econ Disadv,5288,464,White,1773,470,Not SWD,14618,465
QUEENS,7,2024,Not Econ Disadv,5288,464,White,1773,470,SWD,2929,440
QUEENS,8,2024,Econ Disadv,5211,444,Asian,1514,461,Not SWD,5464,451
QUEENS,8,2024,Econ Disadv,5211,444,Asian,1514,461,SWD,1804,431
QUEENS,8,2024,Econ Disadv,5211,444,Black,1499,441,Not SWD,5464,451
QUEENS,8,2024,Econ Disadv,5211,444,Black,1499,441,SWD,1804,431
QUEENS,8,2024,Econ Disadv,5211,444,Hispanic,3292,440,Not SWD,5464,451
QUEENS,8,2024,Econ Disadv,5211,444,Hispanic,3292,440,SWD,1804,431
QUEENS,8,2024,Econ Disadv,5211,444,Multi-Racial,78,454,Not SWD,5464,451
QUEENS,8,2024,Econ Disadv,5211,444,Multi-Racial,78,454,SWD,1804,431
QUEENS,8,2024,Econ Disadv,5211,444,Native American,157,444,Not SWD,5464,451
QUEENS,8,2024,Econ Disadv,5211,444,Native American,157,444,SWD,1804,431
QUEENS,8,2024,Econ Disadv,5211,444,White,627,453,Not SWD,5464,451
QUEENS,8,2024,Econ Disadv,5211,444,White,627,453,SWD,1804,431
QUEENS,8,2024,Not Econ Disadv,2057,450,Asian,1514,461,Not SWD,5464,451
QUEENS,8,2024,Not Econ Disadv,2057,450,Asian,1514,461,SWD,1804,431
QUEENS,8,2024,Not Econ Disadv,2057,450,Black,1499,441,Not SWD,5464,451
QUEENS,8,2024,Not Econ Disadv,2057,450,Black,1499,441,SWD,1804,431
QUEENS,8,2024,Not Econ Disadv,2057,450,Hispanic,3292,440,Not SWD,5464,451
QUEENS,8,2024,Not Econ Disadv,2057,450,Hispanic,3292,440,SWD,1804,431
QUEENS,8,2024,Not Econ Disadv,2057,450,Multi-Racial,78,454,Not SWD,5464,451
QUEENS,8,2024,Not Econ Disadv,2057,450,Multi-Racial,78,454,SWD,1804,431
QUEENS,8,2024,Not Econ Disadv,2057,450,Native American,157,444,Not SWD,5464,451
QUEENS,8,2024,Not Econ Disadv,2057,450,Native American,157,444,SWD,1804,431
QUEENS,8,2024,Not Econ Disadv,2057,450,White,627,453,Not SWD,5464,451
QUEENS,8,2024,Not Econ Disadv,2057,450,White,627,453,SWD,1804,431
QUEENS,All Grades,2024,Econ Disadv,59804,454,Asian,27602,473,Not SWD,75232,460
QUEENS,All Grades,2024,Econ Disadv,59804,454,Asian,27602,473,SWD,16908,437
QUEENS,All Grades,2024,Econ Disadv,59804,454,Black,11747,445,Not SWD,75232,460
QUEENS,All Grades,2024,Econ Disadv,59804,454,Black,11747,445,SWD,16908,437
QUEENS,All Grades,2024,Econ Disadv,59804,454,Hispanic,39065,445,Not SWD,75232,460
QUEENS,All Grades,2024,Econ Disadv,59804,454,Hispanic,39065,445,SWD,16908,437
QUEENS,All Grades,2024,Econ Disadv,59804,454,Multi-Racial,1602,469,Not SWD,75232,460
QUEENS,All Grades,2024,Econ Disadv,59804,454,Multi-Racial,1602,469,SWD,16908,437
QUEENS,All Grades,2024,Econ Disadv,59804,454,Native American,2185,455,Not SWD,75232,460
QUEENS,All Grades,2024,Econ Disadv,59804,454,Native American,2185,455,SWD,16908,437
QUEENS,All Grades,2024,Econ Disadv,59804,454,White,9646,464,Not SWD,75232,460
QUEENS,All Grades,2024,Econ Disadv,59804,454,White,9646,464,SWD,16908,437
QUEENS,All Grades,2024,Not Econ Disadv,32336,460,Asian,27602,473,Not SWD,75232,460
QUEENS,All Grades,2024,Not Econ Disadv,32336,460,Asian,27602,473,SWD,16908,437
QUEENS,All Grades,2024,Not Econ Disadv,32336,460,Black,11747,445,Not SWD,75232,460
